stock_name,sent_score,company_name,open,adj_close,volume,one_day_return,two_day_return,three_day_return,seven_day_return,volatility_two_day,volatility_ten_day,volatility_thirty_day,date,tweet
TSLA,0.3717291304255319,"Tesla, Inc.",301.8299865722656,303.75,64795500,1.1400146484375,11.6199951171875,-0.670013427734375,29.329986572265625,0.022703146913461453,0.025596461937144748,0.02658064600014284,2022-09-15,"My $TSLA prediction for Q3’22 is:

S T R O N G E S T
Q U A R T E R 
E V E R
🚀 🚀"
TSLA,0.21304083333333335,"Tesla, Inc.",292.239990234375,302.6099853515625,72628700,10.47998046875,-1.810028076171875,2.92999267578125,32.399993896484375,0.05391424251330573,0.026148405292612628,0.02689613085037063,2022-09-14,"Tesla $TSLA CFO Zach Kirkhorn just filed for his sale of 3,750 shares of Tesla stock on 9/12 at an average price of $300.59 per share"
TSLA,0.32805077260273974,"Tesla, Inc.",292.8999938964844,292.1300048828125,68229600,-12.290008544921875,-7.54998779296875,2.8699951171875,14.970001220703125,0.03973149701092208,0.026265645914364776,0.02614528503989365,2022-09-13,"About 40 trailers on the west side of Giga Texas in today's @peterdog15 video - most I have ever seen - probably indicative of imminent production ramp.

$TSLA https://t.co/9Q0Mi1jdMo"
TSLA,0.3522809577142857,"Tesla, Inc.",300.7200012207031,304.4200134277344,48674600,4.740020751953125,15.160003662109375,20.720001220703125,28.810028076171875,0.01428776699929887,0.022256918796474037,0.025023362696690754,2022-09-12,"My Mom did the math on her @Tesla energy cost

USD 0.6¢ /km or 1¢ /mile

She drives about 4,000 km per year so she'll spend about $24 on energy for a whole year's worth of driving.

I told her she'll probably spend more than that on windshield washer fluid 😂 @elonmusk"
TSLA,0.32894727636363635,"Tesla, Inc.",291.6700134277344,299.67999267578125,54338100,10.41998291015625,15.97998046875,25.259979248046875,21.97998046875,0.011614043053625843,0.024137636034170087,0.026975782516771747,2022-09-09,Here's the 1 year $TSLA vs #Bitcoin comparison. https://t.co/3fofV71i35
TSLA,0.2442257621978022,"Tesla, Inc.",281.29998779296875,289.260009765625,53713100,5.55999755859375,14.839996337890625,19.050018310546875,4.44000244140625,0.010054078004263809,0.02086580502660639,0.02649545446066874,2022-09-08,$TSLA Q4’22 Operating Margin &gt; 40%
TSLA,0.23572417853932584,"Tesla, Inc.",273.1000061035156,283.70001220703125,50028900,9.279998779296875,13.490020751953125,6.540008544921875,-4.389984130859375,0.012894951179618126,0.019500569354632288,0.028493374412023393,2022-09-07,"https://t.co/KTUQvWQwzj - Execs Leave Lucid For Nikola (LOL), Tesla Bull Rages On

NEW
 
$TSLA #Tesla #TSLA #TeslaStock #ElonMusk #Elon #Lucid #Nikola $RIVN $NKLA #DumpsterFire https://t.co/JFJjZFQvNk"
TSLA,0.19740053073170732,"Tesla, Inc.",272.67999267578125,274.4200134277344,55860000,4.21002197265625,-2.739990234375,-1.189971923828125,-21.649993896484375,0.0287483938482045,0.01725668433268353,0.02876246591807412,2022-09-06,"https://t.co/1V18D6vIDQ - SAVAGE: Anti-Tesla Credit Rating Agency Gets ROASTED In Open Letter

NEW
 
$TSLA #Tesla #TSLA #TeslaStock #ElonMusk #Elon #Moodys https://t.co/U5uXQWLLMx"
TSLA,0.32493200125,"Tesla, Inc.",281.07000732421875,270.2099914550781,50890100,-6.95001220703125,-5.399993896484375,-7.490020751953125,-26.886688232421875,0.021708013981531726,0.01632595545362439,0.028757079458267592,2022-09-02,"How to see Trade Opportunities!

Never chase, there is always another entry!

$SPY $QQQ $TSLA $AAPL https://t.co/2MCzlo2xFt"
TSLA,0.2953726398717949,"Tesla, Inc.",272.5799865722656,277.1600036621094,54287000,1.550018310546875,-0.540008544921875,-7.660003662109375,-19.2933349609375,0.009298566779175767,0.015887624113191612,0.028360259820311234,2022-09-01,"Owned my Tesla for abt 4 years. 

At 7pm last night, the Tesla app notified me to replace the low voltage battery (12v) &amp; let me schedule service for today. 

In less than 24 hrs, Tesla Service came out &amp; changed it for free! Best service experience ever! Thx @elonmusk &amp; @Tesla"
TSLA,0.3800907775,"Tesla, Inc.",280.6199951171875,275.6099853515625,52107300,-2.09002685546875,-9.21002197265625,-12.480010986328125,-14.3033447265625,0.012354585967671012,0.015211383951787514,0.03341597418869528,2022-08-31,.@Tesla Santa Barbara location looks 🔥 https://t.co/JC845x8xMl
TSLA,0.24088055423529411,"Tesla, Inc.",287.8699951171875,277.70001220703125,50541800,-7.1199951171875,-10.389984130859375,-18.3699951171875,-18.966644287109375,0.009650342405704166,0.015200602725305708,0.03334959123542348,2022-08-30,"@elonmusk @jonbbc @WholeMarsBlog @aelluswamy 10-20% improvement is nuts! 

Should go without saying but reducing time between object detection and braking can be the difference between life and death, collision or not.

Stunning to hear of such a big improvement where it REALLY counts. Great job team.

$TSLA"
TSLA,0.17965257655172415,"Tesla, Inc.",282.8299865722656,284.82000732421875,41864700,-3.269989013671875,-11.25,-12.27667236328125,-18.04998779296875,0.011032662016027811,0.01422583958100441,0.032991102341551795,2022-08-29,Expecting a GREEN day tomorrow. I am a huge $TSLA bull. Let’s go Tesla. https://t.co/nqZH689JCp
TSLA,0.25855066246753244,"Tesla, Inc.",297.42999267578125,288.0899963378906,57163900,-7.980010986328125,-9.006683349609375,-8.36334228515625,-15.90667724609375,0.016615197363316146,0.01873790562746475,0.0328363761082358,2022-08-26,"Friendly reminder that @Tesla recommends rotating the tires on your model 3 every 6,250 miles (10,000 km) or if tread depth difference is 2/32 in (1.5 mm) or greater, whichever comes first. 

https://t.co/8mezDsTSif"
TSLA,0.2330181547183099,"Tesla, Inc.",302.3599853515625,296.07000732421875,53230000,-1.02667236328125,-0.383331298828125,6.15667724609375,-10.493316650390625,0.0039780486083979836,0.02273045918054874,0.032218792696322586,2022-08-25,She’s home ❤️ $TSLA https://t.co/OIcPJP4WVj
TSLA,0.20626322562500002,"Tesla, Inc.",297.5633239746094,297.0966796875,57259800,0.643341064453125,7.183349609375,0.430023193359375,-12.22332763671875,0.014416754393483286,0.024571006161862398,0.03215313650971684,2022-08-24,A quick clip of @tesla software update 2022.24.5! Updated UI for the Blind Spot Camera! https://t.co/V0GXNyxUq9
TSLA,0.12169591420000002,"Tesla, Inc.",291.4533386230469,296.4533386230469,63984900,6.540008544921875,-0.21331787109375,-6.416656494140625,-3.57666015625,0.03204785973574146,0.027324723530498543,0.032173957297150176,2022-08-23,Who misses Cave Game? This is how we roll up at Wolf Game. @wolfdotgame #wolfgame #NFT  #woolish #wolfgame #Tesla @elonmusk @Tesla #tesla #modelx https://t.co/OU5U9iy6Mz
TSLA,0.3630979875,"Tesla, Inc.",291.913330078125,289.913330078125,55843200,-6.753326416015625,-12.9566650390625,-14.083343505859375,3.2833251953125,0.001613737685840609,0.027975490475207095,0.032159371511018685,2022-08-22,"Some quick info my broker gave me about this Thursday's $TSLA stock-split if anyone is curious.

Note: The process may not be the same at your broker. https://t.co/l3EutdmxmJ"
TSLA,0.35956264970588236,"Tesla, Inc.",299.0,296.6666564941406,61395300,-6.203338623046875,-7.33001708984375,-9.89666748046875,2.30999755859375,0.01186216382826148,0.026838059603009442,0.034416951405065004,2022-08-19,Have a good weekend everyone. See y'all next week. $TSLA https://t.co/iazslVWRg7
TSLA,0.1950290829347826,"Tesla, Inc.",306.0,302.8699951171875,47500500,-1.126678466796875,-3.693328857421875,-6.45001220703125,19.536651611328125,0.0032994407027591853,0.034229948478346595,0.03421047915968424,2022-08-18,At the #EVSummit with @mcannonbrookes and @Tesla chair Robyn Denholm. https://t.co/X3vcfEBNxt
TSLA,0.09811231582608695,"Tesla, Inc.",303.39666748046875,303.9966735839844,68766000,-2.566650390625,-5.323333740234375,3.9666748046875,13.573333740234375,0.0003816554276385742,0.034258127079070444,0.035211717808123565,2022-08-17,"The Bloomberg @Tesla headlines are wrong all of the time, and always on the negative side. Prove me wrong @business 🧐 #FUD https://t.co/g5w8VG6xTL"
TSLA,0.20777134649484535,"Tesla, Inc.",311.6666564941406,306.5633239746094,88136400,-2.756683349609375,6.5333251953125,19.933319091796875,18.393310546875,0.02819635999111111,0.03487341812360728,0.03516813618447213,2022-08-16,"@elonmusk Tesla: What is that 👀 ? Truck? Transformers? Aliens?

looks like you have to update it so you can read the unique vehicles in this world 🌍 
@elonmusk
#Tesla $TSLA

 https://t.co/EDK4Ikpbl7"
TSLA,0.21100854111111111,"Tesla, Inc.",301.78668212890625,309.32000732421875,89359200,9.290008544921875,22.69000244140625,14.963348388671875,0.686676025390625,0.011162772817766035,0.03471881310696689,0.035099387567242575,2022-08-15,"8/16 Options Trading Watchlist:

$ZM 120C &gt; 113.5
$TSLA 900P &lt; 925 | 975C &gt; 940

ZM interesting flow into strength and TSLA split record date is 8/17 with mixed flow today but huge sweeps on calls.

Will review and adjust Pre Market Tuesday!

❤️ &amp; 🔄 if you like the ideas. https://t.co/4x8QMVkxYi"
TSLA,0.3154160817171717,"Tesla, Inc.",289.4166564941406,300.0299987792969,79657200,13.399993896484375,5.67333984375,16.6966552734375,-7.366668701171875,0.05161839634045427,0.03345534016197854,0.03489694191297409,2022-08-12,it is highly possible that we see $1200 again until $TSLA stock split.
TSLA,0.1408041190526316,"Tesla, Inc.",296.5133361816406,286.6300048828125,70155000,-7.726654052734375,3.296661376953125,-3.7933349609375,-13.9566650390625,0.04607162032984623,0.03525982003935139,0.03455480125493249,2022-08-11,Don’t even have words to describe what I saw from FSD Beta today. Wow. $TSLA @elonmusk
TSLA,0.1463053318660287,"Tesla, Inc.",297.0666809082031,294.3566589355469,94918800,11.0233154296875,3.933319091796875,6.1866455078125,-2.920013427734375,0.044772900865765124,0.03416568022506909,0.03430180499834136,2022-08-10,"If true, tragically, not surprising.
$TSLA
https://t.co/xRRKdZSIV0"
TSLA,0.16103579886792455,"Tesla, Inc.",290.2933349609375,283.3333435058594,86244600,-7.089996337890625,-4.836669921875,-25.29998779296875,-13.816650390625,0.022791508139109008,0.0371242232286049,0.035403688736831834,2022-08-09,@tesladriver2022 @RealDanODowd @Tesla @elonmusk @kimpaquette @teslaownersSV Dan O'Dowd wants to kill children
TSLA,0.2159573609090909,"Tesla, Inc.",295.0,290.42333984375,98994000,2.253326416015625,-18.209991455078125,-16.97332763671875,9.523345947265625,0.052412480581851204,0.03842069128464627,0.03499579892470944,2022-08-08,"⚡️Watchlist for 8/09/22 ⚡️

$SPY ✅
📈Calls Over 414.50
📉Puts Under 412
$TSLA 🚗
📈Calls Over 900
📉Puts Under 865
$AAPL 📱
📈Calls Over 167
📉Puts Under 163.50
$META 🎬
📈Calls Over 172.75
📉Puts Under 170 
$AMC 🎥
📈Calls Over 26

❤️ If you have NOTIS on and are ready to BANK! https://t.co/6J0evy2YXe"
TSLA,0.18208889591836733,"Tesla, Inc.",302.6700134277344,288.1700134277344,113172900,-20.46331787109375,-19.226654052734375,-12.416656494140625,13.350006103515625,0.04972801247858747,0.039081767801098455,0.03571618840086392,2022-08-05,"Had a blast in Austin last couple days.  
This will become a much bigger annual pilgrimage for all of us $TSLA and Tesla fanatics each year going forward.  
What an incredible community we are already and will continue to grow into for years to come."
TSLA,0.3459540078443114,"Tesla, Inc.",311.0,308.6333312988281,72256200,1.236663818359375,8.046661376953125,11.356658935546875,49.773345947265625,0.013175283283596791,0.029842928530038428,0.03299297010950371,2022-08-04,"$TSLA shareholder summary
1. Cyber Truck on time
2. New factory in works
3. 2 Million run rate by end of 2022
4. Plenty of supplies 
5. Targeting 12-13 Giga's
6. FSD progressing quickly
7. 3:1 Stock Split
8. 100M w/in 10 years
9. @garyblack00 representing
10. AI
11. Elon relaxed"
TSLA,0.37536959296703293,"Tesla, Inc.",305.0,307.39666748046875,80091000,6.80999755859375,10.1199951171875,10.246673583984375,38.963348388671875,0.008146779856727883,0.03972990141188807,0.03307134830733345,2022-08-03,Anyone can design a cool EV. Not anyone can scale their EV business. And so far. There is only one… the One. Tesla. There is no competition. $TSLA
TSLA,0.31242580540229886,"Tesla, Inc.",294.0033264160156,300.586669921875,95577600,3.30999755859375,3.436676025390625,19.686676025390625,28.34332275390625,0.007571762397818395,0.039996038936851955,0.036426531470690686,2022-08-02,@elonmusk @Teslarati @YahooFinance @PeteButtigieg @Tesla @JohnnaCrider1 Tesla makes the best products https://t.co/hUZwJFJrR0
TSLA,0.23664714634408604,"Tesla, Inc.",301.27667236328125,297.27667236328125,117042900,0.126678466796875,16.376678466796875,22.4566650390625,25.57000732421875,0.0406045167869904,0.03984436411452561,0.036440642488371006,2022-08-01,Looks like existing Superchargers will remain for Teslas. The ones built with public funds &amp; converted locations will be available to other EVs. $TSLA https://t.co/Y7Cq4LBYcY
TSLA,0.32845241933962266,"Tesla, Inc.",280.70001220703125,297.1499938964844,95313000,16.25,22.329986572265625,38.290008544921875,49.649993896484375,0.02526227188433537,0.039752321199067776,0.04050622913063674,2022-07-29,"When your account moves $ millions up &amp; down everyday, the only way you can mentally survive these types of swings is by being emotionless and being laser focused on the fundamentals of the company you invest in, the product, the CEO &amp; work ethic, and its future. $TSLA"
TSLA,0.1392861652747253,"Tesla, Inc.",280.0666809082031,280.8999938964844,84723000,6.079986572265625,22.040008544921875,12.4666748046875,35.3699951171875,0.027953002079232632,0.03789109489854899,0.04038377929019871,2022-07-28,"Can someone explain why $AMZN is worth more than $TSLA? 

$AMZN Guidance: 4.3B GAAP operating income in Q3 

$TSLA will Print 4.4B+ GAAP O.I in Q3 

Only difference is $TSLA growing revs 50%+ YoY Vs. $AMZN 7% YoY 

$TSLA is Stronger AND Faster!! https://t.co/fwpBLuKCmt"
TSLA,0.14230388095238095,"Tesla, Inc.",263.8099975585937,274.82000732421875,88110000,15.96002197265625,6.386688232421875,2.57666015625,34.273345947265625,0.06881476093339804,0.038019302797725155,0.040405083698606806,2022-07-27,"UPDATE: Multiple Electric Vehicle Tax Credits Said To
Be Extended In Senate Deal - Bloomberg

If true, we may see @Tesla have even more demand. https://t.co/NnQwSyKWNZ https://t.co/WCKoNayk3y"
TSLA,0.05498560157894737,"Tesla, Inc.",266.5133361816406,258.8599853515625,66820800,-9.573333740234375,-13.38336181640625,-12.8466796875,18.79331970214841,0.015322152407697099,0.03445504057122144,0.041671078508365135,2022-07-26,"$tsla should be handily outperforming NDX since 4/14, even beta adjusted given +22% positive earnings revisions. https://t.co/TGPeCsXHW9"
TSLA,0.19005399726190478,"Tesla, Inc.",272.2166748046875,268.4333190917969,64073400,-3.810028076171875,-3.273345947265625,20.933319091796875,30.119979858398438,0.011292609628661788,0.03105864159169241,0.041530329169708655,2022-07-25,Loved this tight lane change to get around a stopped truck. In the past it would be too scared to try and squeeze into such a small gap $TSLA @elonmusk https://t.co/r5QAYwZT48
TSLA,0.15753771487804877,"Tesla, Inc.",276.2200012207031,272.24334716796875,103472700,0.53668212890625,24.74334716796875,26.713348388671875,35.20335388183594,0.06776167585879475,0.03938250245112728,0.04146233107313219,2022-07-22,"Despite the recent sell-off in the markets over the last few weeks, these stocks have held up relatively well and, in some cases, rewarded patient shareholders over the past 1 year. 

$TSLA $QCOM $AAPL $AMD $NVDA $MRVL $MSFT $GOOGL https://t.co/ntG7jCLCxj"
TSLA,0.2562026707035176,"Tesla, Inc.",255.10667419433597,271.7066650390625,142032300,24.2066650390625,26.176666259765625,31.160003662109375,38.63665771484375,0.06348492558028243,0.0396197584739685,0.041482152737319714,2022-07-21,"In my friends and family WhatsApp $TSLA chat group, a friend asked me what I thought about @BMW's plan to sell subscriptions to their heated seats.
Did someone just ask me to talk about the competitive EV landscape? Why thank you!
Why Legacy is totally fucked, a 🧵
1/ https://t.co/NkJMFi9fpS"
TSLA,0.1767320170260223,"Tesla, Inc.",246.7833404541016,247.5,88864200,1.970001220703125,6.953338623046875,7.433334350585909,13.156661987304688,0.008975485803830034,0.030543805197526804,0.03760858598098058,2022-07-20,"NEWS: @Tesla’s Virtual Power Plant Beta with PG&amp;E now has 1,914 homes in the fleet, up from 1,763 4 days ago.

h/t @RickDavisSF https://t.co/XCv8IICoTH"
TSLA,0.17437334000000002,"Tesla, Inc.",245.0,245.52999877929688,80890200,4.98333740234375,5.463333129882784,7.2166595458984375,-5.233337402343778,0.013235123680818575,0.030802289278838713,0.03768169793383789,2022-07-19,Good summary of today’s $TWTR vs Musk expedited trial hearing if you didn’t hear the call. $tsla https://t.co/H7oqbDCAu2
TSLA,0.2420183879032258,"Tesla, Inc.",244.9366607666016,240.54666137695312,82537500,0.4799957275390341,2.2333221435546875,3.5066680908203125,-3.996673583984375,0.003788540057310449,0.03110034995470374,0.041241329380381386,2022-07-18,"Clearly Musk spends a lot of time indoors, working. $tsla #tesla"
TSLA,0.19946815463768117,"Tesla, Inc.",240.0,240.0666656494141,69683100,1.7533264160156534,3.0266723632812784,6.996658325195341,8.33332824707037,0.0014038688178139944,0.03112102535907199,0.042173556433540274,2022-07-15,@elonmusk @Tesla Counter strike?
TSLA,0.1356380645,"Tesla, Inc.",234.89666748046875,238.31333923339844,78557400,1.273345947265625,5.2433319091796875,3.970001220703125,5.246673583984347,0.008245987431480598,0.03208929335072005,0.04236425402275187,2022-07-14,"The Stonk Market but its #Anime
$SPY $QQQ $TSLA https://t.co/rthsyldBqd"
TSLA,0.07365310414414415,"Tesla, Inc.",225.5,237.0399932861328,97954500,3.9699859619140625,2.6966552734375,-13.723342895507841,9.776657104492159,0.01588661056181721,0.03287106334334143,0.04234681556330095,2022-07-13,"Good thread to show how Model Y is eating the world.  
1 year from now will be widely accepted as most popular car in world.
$TSLA https://t.co/plIGJn4raJ"
TSLA,0.06069722220779221,"Tesla, Inc.",236.8466644287109,233.07000732421875,87930900,-1.2733306884765625,-17.693328857421903,-11.47332763671875,8.5966796875,0.04245925045699607,0.03621684172246794,0.044386614635037895,2022-07-12,What was the morally right thing for @tesla to do? Tesla built the Austin factory in the amount of time it would’ve taken them to get permits in California. ⁦@elonmusk⁩ https://t.co/uLCqSlal6E
TSLA,-0.04073068944444444,"Tesla, Inc.",252.10333251953125,234.3433380126953,99241200,-16.41999816894534,-10.199996948242188,2.610000610351591,5.853332519531222,0.06428677505857779,0.03621630973360138,0.04635741517433528,2022-07-11,"$TSLA is a marathon, not a sprint."
TSLA,0.2301928847368421,"Tesla, Inc.",242.3333282470703,250.76333618164065,101854200,6.220001220703153,19.029998779296932,17.696670532226562,18.100006103515653,0.021102806525850042,0.03206344068279762,0.04519823523613197,2022-07-08,"I know I've said this a few times already, but it's absolutely HILARIOUS to me that right now Musk is at the Sun Valley ""deal making conference.""

Who the fuck would EVER waste time making ""a deal"" with that scumbag? Even his FLIGHT ATTENDANT knew better!

$TSLA"
TSLA,0.08853207550724639,"Tesla, Inc.",233.9199981689453,244.5433349609375,81930600,12.809997558593778,11.476669311523409,17.279998779296847,-0.3766632080078125,0.04313340538088111,0.031532701695684916,0.04713284280404634,2022-07-07,EV efficiency vs weight $TSLA https://t.co/QXPvNfM0Pp
TSLA,0.2737808558974359,"Tesla, Inc.",230.77999877929688,231.73333740234372,71853600,-1.3333282470703693,4.470001220703068,7.260009765624972,-13.973327636718778,0.022101687924637636,0.025880888837142697,0.046197358556796166,2022-07-06,"Old enough to remember executives (Steve Easterbrook, Steve Wynn, Brian Krzanich, Les Moonves) getting axed for having sex with their subordinates. #Tesla #SpaceX $TSLA $TSLAQ https://t.co/iZbLdbKEOj"
TSLA,0.18144343744186045,"Tesla, Inc.",223.0,233.0666656494141,84581100,5.8033294677734375,8.593338012695341,4.57666015625,-2.003341674804659,0.009267746750357386,0.03965072816405582,0.047764946972470114,2022-07-05,Does it need to be any more clear? $tsla https://t.co/k1PbgCQMDo
TSLA,0.27430307249999997,"Tesla, Inc.",227.0,227.26333618164065,74460300,2.7900085449219034,-1.2266693115234375,-5.399993896484347,-8.823333740234347,0.02121911447094491,0.039325960007745464,0.04753273117422266,2022-07-01,"Tesla will continue to have this problem through to the next decade.
$TSLA https://t.co/bVPWgunCiF"
TSLA,0.16518795233766234,"Tesla, Inc.",224.50999450683597,224.47332763671875,94600500,-4.016677856445341,-8.19000244140625,-20.446670532226562,-12.563339233398438,0.00025311211195758697,0.04887301414197971,0.049038364316342925,2022-06-30,"@LimitingThe @Gfilche @Coddington503g1 @Tesla 2) quality of Tesla cells are outstanding - whoever says US cannot do manufacturing of batteries is wrong :) 
3) we have to work harder to make better batteries - because the current LiB is simply amazing. 
4) It was a pleasure collaborating with folks outside battery field."
TSLA,0.139521315875,"Tesla, Inc.",230.5,228.4900054931641,82897200,-4.173324584960909,-16.42999267578122,-17.21665954589841,11.730010986328125,0.022702635795704782,0.051697288678548926,0.04993681871563781,2022-06-29,"It’s finally here. Made in Berlin, Model Y Performance. Thank you to the @Tesla Portugal team for great professionalism and dedication in this end of quarter push. Amazing car https://t.co/XOlKYCMMTG"
TSLA,0.20781632573529413,"Tesla, Inc.",244.48333740234372,232.663330078125,90391200,-12.256668090820312,-13.0433349609375,-2.40667724609375,19.563323974609403,0.033122230304045056,0.0513631609266338,0.050970299771377056,2022-06-28,"If @EmmetPeppers ever convinces me to go long $TSLA, I am pretty sure this is how it will go.

https://t.co/jaAAN1AYoi"
TSLA,0.36171692608695655,"Tesla, Inc.",249.36666870117188,244.9199981689453,89178300,-0.7866668701171875,9.849990844726562,8.833328247070312,11.919998168945312,0.034259708188682236,0.0543724469035448,0.05124088946134154,2022-06-27,Here are some common chart patterns on both the bullish and bearish sides. Think this is overall a cool chart I thought I’d share! $SPY $DKNG $NIO $TSLA $SOFI $AMD $F https://t.co/oh5lvBtf06
TSLA,0.2105294974074074,"Tesla, Inc.",237.47000122070312,245.7066650390625,95770800,10.63665771484375,9.6199951171875,8.669998168945312,24.816665649414062,0.035040821032282087,0.05564282588669814,0.05126495196871115,2022-06-24,"After a month without my car, I finally brought this black beauty home. The long range rental I had was great, but it only confirmed I made the right choice by getting a performance model. I love this car so much. 🖤 @Tesla @TeslaOwnersSCV 

#Tesla #Model3 #Model3performance https://t.co/InUjjAL6sc"
TSLA,-0.01621286846153846,"Tesla, Inc.",237.9066619873047,235.07000732421875,104202600,-1.01666259765625,-1.9666595458984375,18.310012817382784,19.333343505859403,0.00021107491381576007,0.05377287837559391,0.05278453383485517,2022-06-23,"@laura_stahl @Tesla @airzach this isn’t Mario Kart, clean up after your car"
TSLA,0.1918966532653061,"Tesla, Inc.",234.5033264160156,236.086669921875,101107500,-0.9499969482421875,19.326675415039034,22.986663818359403,3.856674194335966,0.06897978954602604,0.053938661626951205,0.052900259601342176,2022-06-22,Bought 250 shares at $701.61 in AH’s. $tsla
TSLA,0.3496344814772727,"Tesla, Inc.",224.60333251953125,237.0366668701172,122793000,20.27667236328122,23.93666076660159,4.0366668701171875,-2.6699981689453125,0.05400129780219227,0.0539225504613708,0.05531954925128151,2022-06-21,"Here's the intro of today's #MarketOutlook video from 
@MarketScholars 

Watch the full video for free here:

https://t.co/KTP3zlsIWz

Mentioned: $SPY $SPX $QQQ $IWM $RUT $UUP $TLT $TNX $EEM $EFA $USO $VIX $BTC $ETH $NVDA $TSLA $WMT $XOM $COP $UNH $BLK $DIS $NFLX $PFF $HYG $SNPS https://t.co/X60ZD3axSi"
TSLA,0.054146726140350876,"Tesla, Inc.",213.43333435058597,216.75999450683597,92641800,3.6599884033203693,-16.240005493164034,-4.130004882812472,-25.10667419433591,0.0725369082433881,0.04371321405411248,0.05209202260664186,2022-06-17,"ARK Invest Adds $3.3M of Tesla $TSLA Shares with 7th Purchase this Month

https://t.co/kuFZuE7uGP"
